GEOID,cbsa_code,cbsa_title,county_fips,NAME,total_commuters,Car_count,Transit_count,NonTransit_count,ExcludedWFH_count,class3_denominator,tripmode_denominator,share_sum,Car_share,Transit_share,NonTransit_share,label_schema,label_version,wfh_policy
13117130615,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13117,Census Tract 1306.15; Forsyth County; Georgia,1515.0,965.0,3.0,32.0,515.0,1000.0,1000.0,1.0,0.965,0.003,0.032,commute_tripmode3_contract,v2.0,excluded
13121000100,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 1; Fulton County; Georgia,2988.0,2218.0,5.0,112.0,653.0,2335.0,2335.0,1.0,0.9498929336188436,0.0021413276231263384,0.04796573875802998,commute_tripmode3_contract,v2.0,excluded
13121000201,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 2.01; Fulton County; Georgia,1321.0,1003.0,0.0,12.0,306.0,1015.0,1015.0,1.0,0.9881773399014778,0.0,0.011822660098522168,commute_tripmode3_contract,v2.0,excluded
13121000202,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 2.02; Fulton County; Georgia,2096.0,964.0,23.0,98.0,1011.0,1085.0,1085.0,1.0,0.8884792626728111,0.02119815668202765,0.09032258064516129,commute_tripmode3_contract,v2.0,excluded
13121000400,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 4; Fulton County; Georgia,1137.0,564.0,39.0,204.0,330.0,807.0,807.0,1.0,0.6988847583643123,0.048327137546468404,0.2527881040892193,commute_tripmode3_contract,v2.0,excluded
13121000501,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 5.01; Fulton County; Georgia,4247.0,1911.0,216.0,463.0,1657.0,2590.0,2590.0,1.0,0.7378378378378379,0.0833976833976834,0.17876447876447876,commute_tripmode3_contract,v2.0,excluded
13121000502,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 5.02; Fulton County; Georgia,1152.0,578.0,34.0,108.0,432.0,720.0,720.0,1.0,0.8027777777777778,0.04722222222222222,0.15,commute_tripmode3_contract,v2.0,excluded
13121000601,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 6.01; Fulton County; Georgia,2940.0,1089.0,178.0,443.0,1230.0,1710.0,1710.0,1.0,0.6368421052631579,0.10409356725146199,0.2590643274853801,commute_tripmode3_contract,v2.0,excluded
13121000602,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 6.02; Fulton County; Georgia,1772.0,850.0,206.0,199.0,517.0,1255.0,1255.0,1.0,0.6772908366533864,0.1641434262948207,0.15856573705179283,commute_tripmode3_contract,v2.0,excluded
13121000700,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 7; Fulton County; Georgia,623.0,438.0,4.0,37.0,144.0,479.0,479.0,1.0,0.9144050104384134,0.008350730688935281,0.07724425887265135,commute_tripmode3_contract,v2.0,excluded
13121001001,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 10.01; Fulton County; Georgia,3322.0,1079.0,74.0,615.0,1554.0,1768.0,1768.0,1.0,0.6102941176470589,0.0418552036199095,0.34785067873303166,commute_tripmode3_contract,v2.0,excluded
13121001002,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 10.02; Fulton County; Georgia,2067.0,598.0,57.0,687.0,725.0,1342.0,1342.0,1.0,0.4456035767511177,0.042473919523099854,0.5119225037257824,commute_tripmode3_contract,v2.0,excluded
13121001101,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 11.01; Fulton County; Georgia,2665.0,1141.0,132.0,244.0,1148.0,1517.0,1517.0,1.0,0.7521423862887278,0.08701384311140409,0.16084377059986815,commute_tripmode3_contract,v2.0,excluded
13121001102,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 11.02; Fulton County; Georgia,3101.0,1207.0,311.0,654.0,929.0,2172.0,2172.0,1.0,0.5557090239410681,0.14318600368324125,0.3011049723756906,commute_tripmode3_contract,v2.0,excluded
13121001203,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 12.03; Fulton County; Georgia,2197.0,1402.0,133.0,198.0,464.0,1733.0,1733.0,1.0,0.809001731102135,0.07674552798615118,0.1142527409117138,commute_tripmode3_contract,v2.0,excluded
13121001204,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 12.04; Fulton County; Georgia,1846.0,888.0,69.0,222.0,667.0,1179.0,1179.0,1.0,0.7531806615776081,0.058524173027989825,0.18829516539440203,commute_tripmode3_contract,v2.0,excluded
13121001205,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 12.05; Fulton County; Georgia,1525.0,683.0,168.0,171.0,503.0,1022.0,1022.0,1.0,0.6682974559686888,0.1643835616438356,0.16731898238747553,commute_tripmode3_contract,v2.0,excluded
13121001206,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 12.06; Fulton County; Georgia,2855.0,1419.0,228.0,501.0,707.0,2148.0,2148.0,0.9999999999999999,0.6606145251396648,0.10614525139664804,0.23324022346368714,commute_tripmode3_contract,v2.0,excluded
13121001301,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 13.01; Fulton County; Georgia,1903.0,819.0,82.0,114.0,888.0,1015.0,1015.0,1.0,0.8068965517241379,0.08078817733990148,0.1123152709359606,commute_tripmode3_contract,v2.0,excluded
13121001302,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 13.02; Fulton County; Georgia,1529.0,925.0,40.0,145.0,419.0,1110.0,1110.0,1.0,0.8333333333333334,0.036036036036036036,0.13063063063063063,commute_tripmode3_contract,v2.0,excluded
13121001400,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 14; Fulton County; Georgia,1714.0,914.0,40.0,180.0,580.0,1134.0,1134.0,1.0,0.8059964726631393,0.03527336860670194,0.15873015873015872,commute_tripmode3_contract,v2.0,excluded
13121001501,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 15.01; Fulton County; Georgia,1618.0,1086.0,65.0,141.0,326.0,1292.0,1292.0,1.0,0.8405572755417957,0.05030959752321981,0.10913312693498452,commute_tripmode3_contract,v2.0,excluded
13121001502,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 15.02; Fulton County; Georgia,1232.0,675.0,17.0,93.0,447.0,785.0,785.0,1.0,0.8598726114649682,0.02165605095541401,0.11847133757961784,commute_tripmode3_contract,v2.0,excluded
13121001600,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 16; Fulton County; Georgia,2007.0,903.0,81.0,243.0,780.0,1227.0,1227.0,1.0,0.7359413202933985,0.06601466992665037,0.1980440097799511,commute_tripmode3_contract,v2.0,excluded
13121001701,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 17.01; Fulton County; Georgia,1003.0,416.0,0.0,113.0,474.0,529.0,529.0,1.0,0.7863894139886578,0.0,0.21361058601134217,commute_tripmode3_contract,v2.0,excluded
13121001702,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 17.02; Fulton County; Georgia,2963.0,1590.0,8.0,145.0,1220.0,1743.0,1743.0,1.0,0.9122203098106713,0.004589787722317842,0.0831899024670109,commute_tripmode3_contract,v2.0,excluded
13121001801,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 18.01; Fulton County; Georgia,1263.0,509.0,1.0,368.0,385.0,878.0,878.0,1.0,0.5797266514806378,0.0011389521640091116,0.4191343963553531,commute_tripmode3_contract,v2.0,excluded
13121001802,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 18.02; Fulton County; Georgia,1775.0,1094.0,50.0,291.0,340.0,1435.0,1435.0,1.0,0.7623693379790941,0.03484320557491289,0.20278745644599303,commute_tripmode3_contract,v2.0,excluded
13121001901,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 19.01; Fulton County; Georgia,670.0,218.0,42.0,288.0,122.0,548.0,548.0,1.0,0.3978102189781022,0.07664233576642336,0.5255474452554745,commute_tripmode3_contract,v2.0,excluded
13121001902,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 19.02; Fulton County; Georgia,1924.0,1194.0,269.0,161.0,300.0,1624.0,1624.0,1.0,0.7352216748768473,0.16564039408866996,0.09913793103448276,commute_tripmode3_contract,v2.0,excluded
13121002100,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 21; Fulton County; Georgia,2033.0,1117.0,70.0,115.0,731.0,1302.0,1302.0,0.9999999999999999,0.857910906298003,0.053763440860215055,0.08832565284178187,commute_tripmode3_contract,v2.0,excluded
13121002300,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 23; Fulton County; Georgia,367.0,232.0,47.0,0.0,88.0,279.0,279.0,1.0,0.8315412186379928,0.16845878136200718,0.0,commute_tripmode3_contract,v2.0,excluded
13121002400,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 24; Fulton County; Georgia,972.0,586.0,72.0,106.0,208.0,764.0,764.0,1.0,0.7670157068062827,0.09424083769633508,0.1387434554973822,commute_tripmode3_contract,v2.0,excluded
13121002500,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 25; Fulton County; Georgia,1145.0,575.0,400.0,88.0,82.0,1063.0,1063.0,1.0,0.5409219190968956,0.37629350893697083,0.08278457196613359,commute_tripmode3_contract,v2.0,excluded
13121002600,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 26; Fulton County; Georgia,442.0,276.0,53.0,69.0,44.0,398.0,398.0,1.0,0.6934673366834171,0.13316582914572864,0.17336683417085427,commute_tripmode3_contract,v2.0,excluded
13121002801,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 28.01; Fulton County; Georgia,1402.0,639.0,0.0,311.0,452.0,950.0,950.0,1.0,0.6726315789473685,0.0,0.3273684210526316,commute_tripmode3_contract,v2.0,excluded
13121002802,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 28.02; Fulton County; Georgia,962.0,414.0,97.0,207.0,244.0,718.0,718.0,0.9999999999999999,0.5766016713091922,0.13509749303621169,0.2883008356545961,commute_tripmode3_contract,v2.0,excluded
13121002900,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 29; Fulton County; Georgia,1873.0,1345.0,17.0,112.0,399.0,1474.0,1474.0,1.0,0.912483039348711,0.011533242876526458,0.07598371777476255,commute_tripmode3_contract,v2.0,excluded
13121003000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 30; Fulton County; Georgia,3298.0,1802.0,144.0,161.0,1191.0,2107.0,2107.0,1.0,0.8552444233507357,0.068343616516374,0.07641196013289037,commute_tripmode3_contract,v2.0,excluded
13121003100,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 31; Fulton County; Georgia,1989.0,944.0,352.0,28.0,665.0,1324.0,1324.0,1.0,0.7129909365558912,0.26586102719033233,0.021148036253776436,commute_tripmode3_contract,v2.0,excluded
13121003200,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 32; Fulton County; Georgia,2342.0,1258.0,11.0,61.0,1012.0,1330.0,1330.0,1.0,0.9458646616541353,0.008270676691729323,0.04586466165413534,commute_tripmode3_contract,v2.0,excluded
13121003500,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 35; Fulton County; Georgia,1935.0,781.0,476.0,239.0,439.0,1496.0,1496.0,1.0,0.5220588235294118,0.3181818181818182,0.15975935828877005,commute_tripmode3_contract,v2.0,excluded
13121003600,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 36; Fulton County; Georgia,643.0,339.0,17.0,139.0,148.0,495.0,495.0,1.0,0.6848484848484848,0.03434343434343434,0.2808080808080808,commute_tripmode3_contract,v2.0,excluded
13121003700,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 37; Fulton County; Georgia,75.0,47.0,0.0,18.0,10.0,65.0,65.0,1.0,0.7230769230769231,0.0,0.27692307692307694,commute_tripmode3_contract,v2.0,excluded
13121003800,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 38; Fulton County; Georgia,661.0,169.0,47.0,275.0,170.0,491.0,491.0,1.0,0.34419551934826886,0.09572301425661914,0.560081466395112,commute_tripmode3_contract,v2.0,excluded
13121003900,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 39; Fulton County; Georgia,927.0,459.0,176.0,72.0,220.0,707.0,707.0,1.0,0.6492220650636492,0.24893917963224893,0.10183875530410184,commute_tripmode3_contract,v2.0,excluded
13121004000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 40; Fulton County; Georgia,1454.0,1020.0,173.0,109.0,152.0,1302.0,1302.0,1.0,0.783410138248848,0.13287250384024576,0.0837173579109063,commute_tripmode3_contract,v2.0,excluded
13121004100,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 41; Fulton County; Georgia,960.0,413.0,116.0,35.0,396.0,564.0,564.0,1.0,0.7322695035460993,0.20567375886524822,0.06205673758865248,commute_tripmode3_contract,v2.0,excluded
13121004200,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 42; Fulton County; Georgia,822.0,387.0,261.0,63.0,111.0,711.0,711.0,1.0,0.5443037974683544,0.3670886075949367,0.08860759493670886,commute_tripmode3_contract,v2.0,excluded
13121004300,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 43; Fulton County; Georgia,817.0,388.0,34.0,154.0,241.0,576.0,576.0,1.0,0.6736111111111112,0.059027777777777776,0.2673611111111111,commute_tripmode3_contract,v2.0,excluded
13121004400,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 44; Fulton County; Georgia,1056.0,612.0,336.0,108.0,0.0,1056.0,1056.0,1.0,0.5795454545454546,0.3181818181818182,0.10227272727272728,commute_tripmode3_contract,v2.0,excluded
13121004800,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 48; Fulton County; Georgia,368.0,310.0,19.0,13.0,26.0,342.0,342.0,1.0,0.9064327485380117,0.05555555555555555,0.038011695906432746,commute_tripmode3_contract,v2.0,excluded
13121004900,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 49; Fulton County; Georgia,1755.0,847.0,80.0,100.0,728.0,1027.0,1027.0,1.0,0.824732229795521,0.07789678675754626,0.09737098344693282,commute_tripmode3_contract,v2.0,excluded
13121005000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 50; Fulton County; Georgia,2550.0,1397.0,26.0,223.0,904.0,1646.0,1646.0,1.0,0.8487241798298907,0.015795868772782502,0.13547995139732685,commute_tripmode3_contract,v2.0,excluded
13121005200,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 52; Fulton County; Georgia,3234.0,1750.0,51.0,96.0,1337.0,1897.0,1897.0,1.0,0.922509225092251,0.02688455455983131,0.050606220347917764,commute_tripmode3_contract,v2.0,excluded
13121005300,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 53; Fulton County; Georgia,2438.0,1382.0,66.0,68.0,922.0,1516.0,1516.0,1.0,0.9116094986807388,0.04353562005277045,0.044854881266490766,commute_tripmode3_contract,v2.0,excluded
13121005501,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 55.01; Fulton County; Georgia,1675.0,986.0,52.0,96.0,541.0,1134.0,1134.0,1.0,0.8694885361552028,0.04585537918871252,0.08465608465608465,commute_tripmode3_contract,v2.0,excluded
13121005503,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 55.03; Fulton County; Georgia,462.0,374.0,88.0,0.0,0.0,462.0,462.0,1.0,0.8095238095238095,0.19047619047619047,0.0,commute_tripmode3_contract,v2.0,excluded
13121005504,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 55.04; Fulton County; Georgia,564.0,462.0,0.0,38.0,64.0,500.0,500.0,1.0,0.924,0.0,0.076,commute_tripmode3_contract,v2.0,excluded
13121005700,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 57; Fulton County; Georgia,605.0,355.0,113.0,55.0,82.0,523.0,523.0,0.9999999999999999,0.6787762906309751,0.21606118546845124,0.10516252390057361,commute_tripmode3_contract,v2.0,excluded
13121005800,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 58; Fulton County; Georgia,667.0,436.0,73.0,19.0,139.0,528.0,528.0,1.0,0.8257575757575758,0.13825757575757575,0.03598484848484849,commute_tripmode3_contract,v2.0,excluded
13121006000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 60; Fulton County; Georgia,1637.0,937.0,178.0,135.0,387.0,1250.0,1250.0,1.0,0.7496,0.1424,0.108,commute_tripmode3_contract,v2.0,excluded
13121006100,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 61; Fulton County; Georgia,1479.0,987.0,158.0,0.0,334.0,1145.0,1145.0,1.0,0.8620087336244542,0.13799126637554585,0.0,commute_tripmode3_contract,v2.0,excluded
13121006200,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 62; Fulton County; Georgia,767.0,309.0,96.0,131.0,231.0,536.0,536.0,1.0,0.5764925373134329,0.1791044776119403,0.24440298507462688,commute_tripmode3_contract,v2.0,excluded
13121006300,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 63; Fulton County; Georgia,800.0,372.0,207.0,131.0,90.0,710.0,710.0,1.0,0.523943661971831,0.2915492957746479,0.18450704225352113,commute_tripmode3_contract,v2.0,excluded
13121006400,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 64; Fulton County; Georgia,611.0,357.0,41.0,68.0,145.0,466.0,466.0,1.0,0.7660944206008584,0.08798283261802575,0.1459227467811159,commute_tripmode3_contract,v2.0,excluded
13121006500,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 65; Fulton County; Georgia,1712.0,955.0,162.0,26.0,569.0,1143.0,1143.0,1.0,0.8355205599300087,0.14173228346456693,0.022747156605424323,commute_tripmode3_contract,v2.0,excluded
13121006601,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 66.01; Fulton County; Georgia,908.0,460.0,120.0,10.0,318.0,590.0,590.0,1.0,0.7796610169491526,0.2033898305084746,0.01694915254237288,commute_tripmode3_contract,v2.0,excluded
13121006602,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 66.02; Fulton County; Georgia,358.0,133.0,106.0,21.0,98.0,260.0,260.0,1.0,0.5115384615384615,0.4076923076923077,0.08076923076923077,commute_tripmode3_contract,v2.0,excluded
13121006701,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 67.01; Fulton County; Georgia,729.0,456.0,0.0,0.0,273.0,456.0,456.0,1.0,1.0,0.0,0.0,commute_tripmode3_contract,v2.0,excluded
13121006702,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 67.02; Fulton County; Georgia,848.0,418.0,133.0,60.0,237.0,611.0,611.0,1.0,0.6841243862520459,0.2176759410801964,0.09819967266775777,commute_tripmode3_contract,v2.0,excluded
13121006802,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 68.02; Fulton County; Georgia,305.0,241.0,64.0,0.0,0.0,305.0,305.0,1.0,0.7901639344262295,0.2098360655737705,0.0,commute_tripmode3_contract,v2.0,excluded
13121006900,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 69; Fulton County; Georgia,2093.0,1331.0,160.0,22.0,580.0,1513.0,1513.0,1.0,0.8797091870456047,0.10575016523463318,0.014540647719762063,commute_tripmode3_contract,v2.0,excluded
13121007001,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 70.01; Fulton County; Georgia,1600.0,1146.0,77.0,141.0,236.0,1364.0,1364.0,1.0,0.8401759530791789,0.056451612903225805,0.10337243401759531,commute_tripmode3_contract,v2.0,excluded
13121007002,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 70.02; Fulton County; Georgia,1302.0,967.0,0.0,21.0,314.0,988.0,988.0,1.0,0.978744939271255,0.0,0.02125506072874494,commute_tripmode3_contract,v2.0,excluded
13121007100,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 71; Fulton County; Georgia,788.0,552.0,21.0,24.0,191.0,597.0,597.0,1.0,0.9246231155778895,0.035175879396984924,0.04020100502512563,commute_tripmode3_contract,v2.0,excluded
13121007200,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 72; Fulton County; Georgia,547.0,433.0,46.0,12.0,56.0,491.0,491.0,1.0,0.8818737270875764,0.09368635437881874,0.024439918533604887,commute_tripmode3_contract,v2.0,excluded
13121007301,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 73.01; Fulton County; Georgia,2040.0,1419.0,248.0,84.0,289.0,1751.0,1751.0,1.0,0.810394060536836,0.14163335237007424,0.047972587093089665,commute_tripmode3_contract,v2.0,excluded
13121007302,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 73.02; Fulton County; Georgia,806.0,586.0,61.0,121.0,38.0,768.0,768.0,1.0,0.7630208333333334,0.07942708333333333,0.15755208333333334,commute_tripmode3_contract,v2.0,excluded
13121007400,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 74; Fulton County; Georgia,1060.0,712.0,114.0,205.0,29.0,1031.0,1031.0,1.0,0.6905916585838991,0.11057225994180407,0.1988360814742968,commute_tripmode3_contract,v2.0,excluded
13121007500,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 75; Fulton County; Georgia,1108.0,678.0,220.0,37.0,173.0,935.0,935.0,1.0,0.7251336898395722,0.23529411764705882,0.039572192513368985,commute_tripmode3_contract,v2.0,excluded
13121007602,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 76.02; Fulton County; Georgia,1196.0,607.0,128.0,0.0,461.0,735.0,735.0,1.0,0.8258503401360544,0.17414965986394557,0.0,commute_tripmode3_contract,v2.0,excluded
13121007603,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 76.03; Fulton County; Georgia,1125.0,682.0,205.0,73.0,165.0,960.0,960.0,1.0,0.7104166666666667,0.21354166666666666,0.07604166666666666,commute_tripmode3_contract,v2.0,excluded
13121007604,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 76.04; Fulton County; Georgia,1015.0,841.0,125.0,19.0,30.0,985.0,985.0,1.0,0.8538071065989847,0.12690355329949238,0.019289340101522844,commute_tripmode3_contract,v2.0,excluded
13121007703,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 77.03; Fulton County; Georgia,2141.0,1543.0,270.0,74.0,254.0,1887.0,1887.0,0.9999999999999999,0.8177000529941706,0.14308426073131955,0.0392156862745098,commute_tripmode3_contract,v2.0,excluded
13121007705,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 77.05; Fulton County; Georgia,1506.0,882.0,184.0,74.0,366.0,1140.0,1140.0,1.0,0.7736842105263158,0.16140350877192983,0.06491228070175438,commute_tripmode3_contract,v2.0,excluded
13121007707,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 77.07; Fulton County; Georgia,971.0,744.0,39.0,0.0,188.0,783.0,783.0,1.0,0.9501915708812261,0.04980842911877394,0.0,commute_tripmode3_contract,v2.0,excluded
13121007708,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 77.08; Fulton County; Georgia,1734.0,1219.0,197.0,0.0,318.0,1416.0,1416.0,1.0,0.8608757062146892,0.13912429378531074,0.0,commute_tripmode3_contract,v2.0,excluded
13121007709,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 77.09; Fulton County; Georgia,2178.0,1565.0,0.0,44.0,569.0,1609.0,1609.0,1.0,0.9726538222498446,0.0,0.027346177750155375,commute_tripmode3_contract,v2.0,excluded
13121007710,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 77.10; Fulton County; Georgia,1116.0,717.0,141.0,11.0,247.0,869.0,869.0,0.9999999999999999,0.8250863060989643,0.1622554660529344,0.012658227848101266,commute_tripmode3_contract,v2.0,excluded
13121007711,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 77.11; Fulton County; Georgia,1184.0,740.0,197.0,129.0,118.0,1066.0,1066.0,1.0,0.6941838649155723,0.1848030018761726,0.12101313320825516,commute_tripmode3_contract,v2.0,excluded
13121007805,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 78.05; Fulton County; Georgia,2087.0,948.0,298.0,726.0,115.0,1972.0,1972.0,1.0,0.48073022312373226,0.1511156186612576,0.36815415821501013,commute_tripmode3_contract,v2.0,excluded
13121007806,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 78.06; Fulton County; Georgia,2799.0,2101.0,129.0,0.0,569.0,2230.0,2230.0,1.0,0.942152466367713,0.05784753363228699,0.0,commute_tripmode3_contract,v2.0,excluded
13121007807,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 78.07; Fulton County; Georgia,986.0,387.0,525.0,20.0,54.0,932.0,932.0,1.0,0.41523605150214593,0.5633047210300429,0.02145922746781116,commute_tripmode3_contract,v2.0,excluded
13121007808,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 78.08; Fulton County; Georgia,1114.0,435.0,506.0,54.0,119.0,995.0,995.0,1.0,0.4371859296482412,0.5085427135678392,0.054271356783919596,commute_tripmode3_contract,v2.0,excluded
13121007809,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 78.09; Fulton County; Georgia,2014.0,1663.0,56.0,0.0,295.0,1719.0,1719.0,1.0,0.9674229203025014,0.03257707969749855,0.0,commute_tripmode3_contract,v2.0,excluded
13121007810,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 78.10; Fulton County; Georgia,2003.0,1628.0,218.0,0.0,157.0,1846.0,1846.0,1.0,0.8819068255687974,0.1180931744312026,0.0,commute_tripmode3_contract,v2.0,excluded
13121007900,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 79; Fulton County; Georgia,2366.0,1738.0,225.0,0.0,403.0,1963.0,1963.0,1.0,0.8853795211411105,0.11462047885888946,0.0,commute_tripmode3_contract,v2.0,excluded
13121008000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13121,Census Tract 80; Fulton County; Georgia,2634.0,1879.0,280.0,48.0,427.0,2207.0,2207.0,1.0,0.8513819664703217,0.12686905301314,0.02174898051653829,commute_tripmode3_contract,v2.0,excluded
